Date	TW_I	TW_O	O2	TEMP_IN_Z1	TEMP_IN_Z2	TEMP_IN_Z3	TEMP_IN_Z4
12:29:02 05-03-2018	137.585052490234	146.759704589844	12.2593994140625	0	155	0	0
12:29:17 05-03-2018	137.804809570313	146.84211730957	12.2632007598877	0	155	0	0
12:29:32 05-03-2018	137.749877929688	146.814636230469	12.2175998687744	0	155	0	0
12:29:47 05-03-2018	137.914688110352	147.061859130859	12.2024002075195	0	155	0	0
12:30:02 05-03-2018	138.271789550781	147.364013671875	12.1795997619629	0	155	0	0
12:30:17 05-03-2018	138.546478271484	147.473892211914	12.130199432373	0	156	0	0
12:30:32 05-03-2018	138.436599731445	147.583770751953	12.088399887085	0	156	0	0
12:30:47 05-03-2018	138.656341552734	147.748580932617	12.0389995574951	0	156	0	0
12:31:02 05-03-2018	138.711288452148	147.748580932617	11.997200012207	0	156	0	0
12:31:17 05-03-2018	138.8486328125	147.885925292969	11.9743995666504	0	156	0	0
12:31:32 05-03-2018	138.738754272461	147.803527832031	11.9668006896973	0	156	0	0
12:31:47 05-03-2018	138.985977172852	148.105682373047	11.9743995666504	0	156	0	0
12:32:02 05-03-2018	139.095855712891	148.270492553711	12.0276012420654	0	156	0	0
12:32:17 05-03-2018	139.095855712891	148.38037109375	12.0276012420654	0	156	0	0
12:32:32 05-03-2018	139.040908813477	148.38037109375	12.0352001190186	0	156	0	0
12:32:47 05-03-2018	138.821166992188	148.352905273438	12.0352001190186	0	156	0	0
12:33:02 05-03-2018	138.601409912109	148.215560913086	12.0542011260986	0	156	0	0
12:33:17 05-03-2018	138.656341552734	148.243026733398	12.0237998962402	0	156	0	0
12:33:32 05-03-2018	138.711288452148	148.38037109375	12.031400680542	0	157	0	0
12:33:47 05-03-2018	138.738754272461	148.435317993164	12.0162010192871	0	157	0	0
12:34:02 05-03-2018	138.766220092773	148.490249633789	11.9934005737305	0	157	0	0
12:34:17 05-03-2018	138.656341552734	148.38037109375	12.0162010192871	0	157	0	0
12:34:32 05-03-2018	138.903564453125	148.627593994141	12.0086002349854	0	157	0	0
12:34:47 05-03-2018	138.738754272461	148.545181274414	12.0237998962402	0	157	0	0
12:35:02 05-03-2018	139.068389892578	148.847351074219	12.0503997802734	0	157	0	0
12:35:17 05-03-2018	139.123321533203	148.98469543457	12.0503997802734	0	157	0	0
12:35:32 05-03-2018	139.20573425293	149.012161254883	12.0542011260986	0	157	0	0
12:35:47 05-03-2018	139.31559753418	149.067092895508	12.0428009033203	0	157	0	0
12:36:02 05-03-2018	139.590301513672	149.369262695313	12.0352001190186	0	157	0	0
12:36:17 05-03-2018	139.370544433594	149.122039794922	12.0389995574951	0	157	0	0
12:36:32 05-03-2018	139.590301513672	149.369262695313	12.0352001190186	0	158	0	0
12:36:47 05-03-2018	139.645233154297	147.391494750977	13.0573997497559	0	0	0	143
12:37:02 05-03-2018	139.974853515625	140.222076416016	13.2740001678467	0	0	0	135
12:37:17 05-03-2018	140.057266235352	137.310363769531	12.4342002868652	0	0	0	134
12:37:32 05-03-2018	139.782577514648	136.376419067383	11.2790012359619	0	0	0	133
12:37:47 05-03-2018	140.029800415039	136.239074707031	10.8154010772705	0	0	0	133
12:38:02 05-03-2018	140.057266235352	136.321487426758	10.7166004180908	0	0	0	133
12:38:17 05-03-2018	140.222076416016	136.458831787109	10.7166004180908	0	0	0	133
12:38:32 05-03-2018	140.084732055664	136.596176147461	10.7849998474121	0	0	0	132
12:38:47 05-03-2018	140.331954956055	136.81591796875	10.7926006317139	0	0	0	132
12:39:02 05-03-2018	140.496765136719	137.035675048828	10.8913993835449	0	0	0	132
12:39:17 05-03-2018	140.63410949707	137.255432128906	10.9559993743896	0	0	0	132
12:39:32 05-03-2018	140.798934936523	137.639999389648	11.0167999267578	0	0	0	133
12:39:47 05-03-2018	140.63410949707	137.667465209961	11.1042003631592	0	0	0	133
12:40:02 05-03-2018	140.551712036133	137.585052490234	11.1688003540039	0	0	0	133
12:40:17 05-03-2018	140.798934936523	137.997085571289	11.3549995422363	0	0	0	133
12:40:32 05-03-2018	140.52424621582	138.161911010742	11.4120006561279	0	0	0	133
12:40:47 05-03-2018	139.864990234375	138.134429931641	11.5298004150391	0	0	0	133
12:41:02 05-03-2018	139.20573425293	137.969619750977	11.731201171875	0	0	0	133
12:41:17 05-03-2018	138.436599731445	137.475173950195	11.8528003692627	0	0	0	133
12:41:32 05-03-2018	138.134429931641	137.200485229492	11.9516010284424	0	0	0	134
12:41:47 05-03-2018	137.722396850586	137.008209228516	12.1681995391846	0	0	0	134
12:42:02 05-03-2018	137.530120849609	136.925796508789	12.3050003051758	0	0	0	134
12:42:17 05-03-2018	137.200485229492	136.678573608398	12.4342002868652	0	0	0	134
12:42:32 05-03-2018	137.035675048828	136.486297607422	12.5671997070313	0	0	0	134
12:42:47 05-03-2018	136.431365966797	136.046798706055	12.6849994659424	0	0	0	134
12:43:02 05-03-2018	136.651107788086	136.239074707031	12.7838001251221	0	0	0	134
12:43:17 05-03-2018	136.486297607422	136.019317626953	12.8864002227783	0	0	0	134
12:43:32 05-03-2018	136.294021606445	135.936920166016	13.0307998657227	0	0	0	135
12:43:47 05-03-2018	136.211608886719	135.854507446289	13.1714000701904	0	0	0	135
12:44:02 05-03-2018	136.211608886719	135.634765625	13.2816009521484	0	0	0	135
12:44:17 05-03-2018	136.184143066406	135.799575805664	13.3842010498047	0	0	0	135
12:44:32 05-03-2018	135.964385986328	135.689697265625	13.4868011474609	0	0	0	135
12:44:47 05-03-2018	136.321487426758	136.019317626953	13.6121997833252	0	0	0	135
12:45:02 05-03-2018	136.046798706055	135.799575805664	13.7832012176514	0	0	0	135
12:45:17 05-03-2018	135.991851806641	135.854507446289	13.7908000946045	0	0	0	135
12:45:32 05-03-2018	135.991851806641	135.909454345703	13.8325996398926	0	0	0	135
12:45:47 05-03-2018	135.881973266602	135.827041625977	13.8934001922607	0	0	0	135
12:46:02 05-03-2018	135.772109985352	135.799575805664	13.9808006286621	0	0	0	135
12:46:17 05-03-2018	135.689697265625	135.827041625977	14.1594009399414	0	0	0	135
12:46:32 05-03-2018	135.634765625	135.827041625977	14.2126007080078	0	0	0	135
12:46:47 05-03-2018	135.442474365234	135.74462890625	14.2581996917725	0	0	0	135
12:47:02 05-03-2018	135.497406005859	135.689697265625	14.3607997894287	0	0	0	136
12:47:17 05-03-2018	135.469940185547	135.74462890625	14.3759994506836	0	0	0	135
12:47:32 05-03-2018	135.442474365234	135.827041625977	14.4558010101318	0	0	0	136
12:47:47 05-03-2018	135.387542724609	135.717163085938	14.5850009918213	0	0	0	136
12:48:02 05-03-2018	135.222717285156	135.689697265625	14.6268005371094	0	0	0	136
12:48:17 05-03-2018	135.27766418457	135.74462890625	14.6648006439209	0	0	0	136
12:48:32 05-03-2018	135.27766418457	135.74462890625	14.7028007507324	0	0	0	136
12:48:47 05-03-2018	135.442474365234	135.936920166016	14.7369995117188	0	0	0	136
12:49:02 05-03-2018	135.140319824219	135.579818725586	14.7749996185303	0	0	0	136
12:49:17 05-03-2018	135.167785644531	135.74462890625	14.8206005096436	0	0	0	136
12:49:32 05-03-2018	135.167785644531	135.634765625	14.8434009552002	0	0	0	136
12:49:47 05-03-2018	135.305130004883	135.799575805664	14.87380027771	0	0	0	136
12:50:02 05-03-2018	135.250198364258	135.881973266602	15.0030002593994	0	0	0	136
12:50:17 05-03-2018	135.305130004883	135.772109985352	15.0676002502441	0	0	0	136
12:50:32 05-03-2018	135.250198364258	135.772109985352	15.0713996887207	0	0	0	136
12:50:47 05-03-2018	135.03044128418	135.74462890625	15.0752010345459	0	0	0	136
12:51:02 05-03-2018	135.222717285156	135.991851806641	15.0942001342773	0	0	0	136
12:51:17 05-03-2018	135.305130004883	135.936920166016	15.1056003570557	0	0	0	136
12:51:32 05-03-2018	135.250198364258	135.909454345703	15.1284008026123	0	0	0	136
12:51:47 05-03-2018	135.222717285156	135.991851806641	15.1436004638672	0	0	0	136
12:52:02 05-03-2018	135.360061645508	135.991851806641	15.1664009094238	0	0	0	136
12:52:17 05-03-2018	135.27766418457	135.799575805664	15.1891994476318	0	0	0	136
12:52:32 05-03-2018	135.387542724609	135.854507446289	15.2082004547119	0	0	0	136
12:52:47 05-03-2018	135.27766418457	135.552352905273	15.2119998931885	0	0	0	136
12:53:02 05-03-2018	135.305130004883	135.74462890625	15.2158012390137	0	0	0	136
12:53:17 05-03-2018	135.305130004883	135.74462890625	15.2119998931885	0	0	0	136
12:53:32 05-03-2018	135.415008544922	135.74462890625	15.2234001159668	0	0	0	136
12:53:47 05-03-2018	135.387542724609	135.74462890625	15.2196006774902	0	0	0	136
12:54:02 05-03-2018	135.332595825195	135.662231445313	15.2348003387451	0	0	0	136
12:54:17 05-03-2018	135.469940185547	135.881973266602	15.2651996612549	0	0	0	136
12:54:32 05-03-2018	135.305130004883	135.74462890625	15.25	0	0	0	136
12:54:47 05-03-2018	135.442474365234	135.689697265625	15.2614002227783	0	0	0	136
12:55:02 05-03-2018	135.387542724609	135.799575805664	15.2651996612549	0	0	0	136
12:55:17 05-03-2018	135.442474365234	135.772109985352	15.2614002227783	0	0	0	136
12:55:32 05-03-2018	135.305130004883	135.552352905273	15.2728004455566	0	0	0	136
12:55:47 05-03-2018	135.497406005859	135.827041625977	15.2765998840332	0	0	0	136
12:56:02 05-03-2018	135.497406005859	135.827041625977	15.2614002227783	0	0	0	136
12:56:17 05-03-2018	135.469940185547	135.772109985352	15.2614002227783	0	0	0	136
12:56:32 05-03-2018	135.442474365234	135.74462890625	15.2651996612549	0	0	0	136
12:56:47 05-03-2018	135.442474365234	135.772109985352	13.5704002380371	0	0	136	0
12:57:02 05-03-2018	135.497406005859	136.486297607422	10.1921997070313	0	0	137	0
12:57:17 05-03-2018	135.469940185547	137.090621948242	8.26560020446777	0	0	138	0
12:57:32 05-03-2018	135.469940185547	137.392776489258	7.88560009002686	0	0	138	0
12:57:47 05-03-2018	135.469940185547	137.585052490234	7.88940048217773	0	0	139	0
12:58:02 05-03-2018	135.27766418457	137.639999389648	8.06040000915527	0	0	139	0
12:58:17 05-03-2018	135.415008544922	137.667465209961	8.25800037384033	0	0	140	0
12:58:32 05-03-2018	135.552352905273	138.024566650391	8.42899990081787	0	0	140	0
12:58:47 05-03-2018	135.469940185547	138.052032470703	8.56960010528564	0	0	140	0
12:59:02 05-03-2018	135.332595825195	138.024566650391	8.65700054168701	0	0	140	0
12:59:17 05-03-2018	135.469940185547	138.24430847168	8.7519998550415	0	0	140	0
12:59:32 05-03-2018	135.469940185547	138.354187011719	8.86600017547607	0	0	140	0
12:59:47 05-03-2018	135.524887084961	138.436599731445	8.99900054931641	0	0	140	0
13:00:02 05-03-2018	135.772109985352	138.711288452148	9.11680030822754	0	0	140	0
13:00:17 05-03-2018	135.552352905273	138.628875732422	9.26500034332275	0	0	141	0
13:00:32 05-03-2018	135.662231445313	138.738754272461	9.30300045013428	0	0	141	0
13:00:47 05-03-2018	135.552352905273	138.656341552734	9.45880031585693	0	0	141	0
13:01:02 05-03-2018	135.607284545898	138.683822631836	9.63740062713623	0	0	141	0
13:01:17 05-03-2018	136.10173034668	139.123321533203	9.71720027923584	0	0	141	0
13:01:32 05-03-2018	135.991851806641	139.068389892578	9.83880043029785	0	0	141	0
13:01:47 05-03-2018	135.854507446289	139.095855712891	10.0706005096436	0	0	141	0
13:02:02 05-03-2018	136.184143066406	139.20573425293	10.1846008300781	0	0	142	0
13:02:17 05-03-2018	136.10173034668	139.233200073242	10.3936004638672	0	0	142	0
13:02:32 05-03-2018	136.294021606445	139.56282043457	10.5456008911133	0	0	142	0
13:02:47 05-03-2018	136.431365966797	139.672698974609	10.6937999725342	0	0	142	0
13:03:02 05-03-2018	136.678573608398	139.837509155273	10.9141998291016	0	0	142	0
13:03:17 05-03-2018	136.541229248047	139.892456054688	11.0965995788574	0	0	142	0
13:03:32 05-03-2018	136.623641967773	139.947387695313	11.3056011199951	0	0	142	0
13:03:47 05-03-2018	136.7060546875	140.112197875977	11.4386005401611	0	0	142	0
13:04:02 05-03-2018	136.760986328125	140.194610595703	11.5601997375488	0	0	143	0
13:04:17 05-03-2018	136.925796508789	140.469299316406	11.7502002716064	0	0	143	0
13:04:32 05-03-2018	136.870864868164	140.359420776367	11.9174003601074	0	0	143	0
13:04:47 05-03-2018	136.980743408203	140.496765136719	11.9402008056641	0	0	143	0
13:05:02 05-03-2018	137.008209228516	140.63410949707	12.1834011077881	0	0	143	0
13:05:17 05-03-2018	137.090621948242	140.661590576172	12.2898006439209	0	0	143	0
13:05:32 05-03-2018	137.145553588867	140.798934936523	12.3239994049072	0	0	143	0
13:05:47 05-03-2018	137.392776489258	141.101089477539	12.5254001617432	0	0	144	0
13:06:02 05-03-2018	137.282897949219	141.046157836914	12.5557994842529	0	0	144	0
13:06:17 05-03-2018	137.365310668945	141.073623657227	12.5823993682861	0	0	144	0
13:06:32 05-03-2018	137.337829589844	141.210968017578	12.6508007049561	0	0	144	0
13:06:47 05-03-2018	137.612533569336	141.320846557617	12.7040004730225	0	0	144	0
13:07:02 05-03-2018	136.403884887695	141.458190917969	12.7572002410889	0	0	144	0
13:07:17 05-03-2018	134.893096923828	141.238433837891	12.8560009002686	0	0	144	0
13:07:32 05-03-2018	134.233840942383	140.853866577148	12.9244003295898	0	0	144	0
13:07:47 05-03-2018	133.190017700195	140.084732055664	13.0573997497559	0	0	144	0
13:08:02 05-03-2018	132.88786315918	139.810043334961	13.1371994018555	0	0	145	0
13:08:17 05-03-2018	132.805450439453	139.782577514648	13.228401184082	0	0	145	0
13:08:32 05-03-2018	132.475830078125	139.535354614258	13.2816009521484	0	0	145	0
13:08:47 05-03-2018	132.777984619141	139.727645874023	13.2816009521484	0	0	145	0
13:09:02 05-03-2018	133.025207519531	140.002334594727	13.2663993835449	0	0	145	0
13:09:17 05-03-2018	133.13508605957	139.919921875	13.3271999359131	0	0	145	0
13:09:32 05-03-2018	133.60205078125	140.167144775391	13.3576011657715	0	0	145	0
13:09:47 05-03-2018	133.766860961914	140.27702331543	13.3803997039795	0	0	146	0
13:10:02 05-03-2018	134.041549682617	140.496765136719	13.395601272583	0	0	146	0
13:10:17 05-03-2018	134.371185302734	140.771453857422	13.3917999267578	0	0	146	0
13:10:32 05-03-2018	134.783218383789	140.881332397461	13.4069995880127	0	0	146	0
13:10:47 05-03-2018	135.27766418457	141.265899658203	13.418399810791	0	0	146	0
13:11:02 05-03-2018	135.387542724609	141.403244018555	13.4298000335693	0	0	146	0
13:11:17 05-03-2018	135.634765625	141.732879638672	13.418399810791	0	0	146	0
13:11:32 05-03-2018	135.991851806641	141.952621459961	13.4260005950928	0	0	147	0
13:11:47 05-03-2018	136.184143066406	142.227325439453	13.4412002563477	0	0	147	0
13:12:02 05-03-2018	136.239074707031	142.337188720703	13.4563999176025	0	0	147	0
13:12:17 05-03-2018	136.431365966797	142.502014160156	13.4602012634277	0	0	147	0
13:12:32 05-03-2018	136.760986328125	142.831634521484	13.4563999176025	0	0	147	0
13:12:47 05-03-2018	136.651107788086	142.66682434082	13.4678001403809	0	0	147	0
13:13:02 05-03-2018	136.980743408203	143.106323242188	13.4640007019043	0	0	147	0
13:13:17 05-03-2018	137.090621948242	143.216201782227	13.4715995788574	0	0	148	0
13:13:32 05-03-2018	137.255432128906	143.243667602539	13.4829998016357	0	0	148	0
13:13:47 05-03-2018	137.639999389648	143.628234863281	13.4829998016357	0	0	148	0
13:14:02 05-03-2018	137.694931030273	143.655700683594	13.4792003631592	0	0	148	0
13:14:17 05-03-2018	137.804809570313	143.902923583984	13.4792003631592	0	0	148	0
13:14:32 05-03-2018	138.161911010742	144.09521484375	13.4792003631592	0	0	148	0
13:14:47 05-03-2018	138.518997192383	144.314956665039	13.4792003631592	0	0	149	0
13:15:02 05-03-2018	138.518997192383	144.260025024414	13.4792003631592	0	0	149	0
13:15:17 05-03-2018	139.013442993164	144.781936645508	13.4640007019043	0	0	149	0
13:15:32 05-03-2018	139.20573425293	144.946746826172	13.4678001403809	0	0	149	0
13:15:47 05-03-2018	139.150787353516	144.919281005859	13.4715995788574	0	0	149	0
13:16:02 05-03-2018	139.425476074219	145.248901367188	13.4678001403809	0	0	149	0
13:16:17 05-03-2018	139.727645874023	145.63346862793	13.4563999176025	0	0	150	0
13:16:32 05-03-2018	139.837509155273	145.578536987305	13.4563999176025	0	0	150	0
13:16:47 05-03-2018	140.139678955078	145.770812988281	13.452600479126	0	0	150	0
13:17:02 05-03-2018	140.167144775391	145.248901367188	13.5627994537354	0	0	150	0
13:17:17 05-03-2018	140.606643676758	145.358779907227	13.5932006835938	0	0	150	0
13:17:32 05-03-2018	140.579177856445	145.221435546875	13.619800567627	0	0	149	0
13:17:47 05-03-2018	140.798934936523	145.358779907227	13.6350002288818	0	0	150	0
13:18:02 05-03-2018	141.046157836914	145.441192626953	13.6350002288818	0	0	150	0
13:18:17 05-03-2018	141.101089477539	145.441192626953	13.6236000061035	0	0	150	0
13:18:32 05-03-2018	141.128555297852	145.551071166992	13.5932006835938	0	0	150	0
13:18:47 05-03-2018	141.430709838867	145.715881347656	13.585599899292	0	0	150	0
13:19:02 05-03-2018	141.650466918945	145.853225708008	13.5590000152588	0	0	150	0
13:19:17 05-03-2018	141.705413818359	145.908157348633	13.5172004699707	0	0	150	0
13:19:32 05-03-2018	142.007568359375	146.072982788086	13.4868011474609	0	0	150	0
13:19:47 05-03-2018	142.089965820313	146.127914428711	13.4640007019043	0	0	150	0
13:20:02 05-03-2018	142.364669799805	146.402603149414	13.4260005950928	0	0	150	0
13:20:17 05-03-2018	142.556945800781	146.375137329102	13.4069995880127	0	0	150	0
13:20:32 05-03-2018	142.694290161133	146.430068969727	13.3652000427246	0	0	150	0
13:20:47 05-03-2018	142.584411621094	146.622360229492	13.342399597168	0	0	150	0
13:21:02 05-03-2018	142.502014160156	146.485015869141	13.3310012817383	0	0	150	0
13:21:17 05-03-2018	142.804168701172	146.787170410156	13.3348007202148	0	0	150	0
13:21:32 05-03-2018	142.859100341797	146.869583129883	13.3652000427246	0	0	150	0
13:21:47 05-03-2018	142.996444702148	147.116806030273	13.3652000427246	0	0	150	0
13:22:02 05-03-2018	142.941513061523	147.006927490234	13.3576011657715	0	0	150	0
13:22:17 05-03-2018	142.941513061523	147.006927490234	13.3462009429932	0	0	151	0
13:22:32 05-03-2018	143.051391601563	147.144271850586	13.31960105896	0	0	151	0
13:22:47 05-03-2018	143.298614501953	147.418960571289	13.3043994903564	0	0	151	0
13:23:02 05-03-2018	143.02392578125	147.089324951172	13.2930011749268	0	0	151	0
13:23:17 05-03-2018	143.353546142578	147.391494750977	13.2702007293701	0	0	151	0
13:23:32 05-03-2018	143.381011962891	147.473892211914	13.2474002838135	0	0	151	0
13:23:47 05-03-2018	143.518356323242	147.473892211914	13.2322006225586	0	0	151	0
13:24:02 05-03-2018	143.573303222656	147.721115112305	13.2017993927002	0	0	151	0
13:24:17 05-03-2018	143.49089050293	147.556304931641	13.1865997314453	0	0	151	0
13:24:32 05-03-2018	143.765579223633	147.885925292969	13.1942005157471	0	0	151	0
13:24:47 05-03-2018	143.600769042969	147.693649291992	13.1638011932373	0	0	151	0
13:25:02 05-03-2018	143.902923583984	147.91340637207	13.1562004089355	0	0	151	0
13:25:17 05-03-2018	144.177612304688	148.215560913086	13.1410007476807	0	0	151	0
13:25:32 05-03-2018	144.09521484375	148.160629272461	13.1296005249023	0	0	151	0
13:25:47 05-03-2018	144.040267944336	148.050750732422	13.118200302124	0	0	152	0
13:26:02 05-03-2018	144.205093383789	148.270492553711	13.0573997497559	0	0	152	0
13:26:17 05-03-2018	144.232559204102	148.270492553711	13.0156002044678	0	0	152	0
13:26:32 05-03-2018	144.09521484375	148.325439453125	12.9813995361328	0	0	152	0
13:26:47 05-03-2018	144.397369384766	148.462783813477	12.9700012207031	0	0	152	0
13:27:02 05-03-2018	144.479782104492	148.627593994141	12.9661998748779	0	0	152	0
13:27:17 05-03-2018	144.452301025391	148.490249633789	12.9738006591797	0	0	152	0
13:27:32 05-03-2018	144.672058105469	148.73747253418	12.9776000976563	0	0	152	0
